stockcode,description,year,week,abc_class,total_quantity,total_revenue,transaction_count
22713,CARD I LOVE LONDON,2010,49,B,50,21.86,6
22713,CARD I LOVE LONDON,2010,50,B,27,12.629999999999999,3
22713,CARD I LOVE LONDON,2010,51,B,40,18.52,5
22713,CARD I LOVE LONDON,2011,1,B,8,6.8,4
22713,CARD I LOVE LONDON,2011,2,B,37,15.969999999999999,3
22713,CARD I LOVE LONDON,2011,3,B,1,0.83,1
22713,CARD I LOVE LONDON,2011,4,B,109,46.19,7
22713,CARD I LOVE LONDON,2011,5,B,204,73.44,1
22713,CARD I LOVE LONDON,2011,6,B,25,10.91,3
22713,CARD I LOVE LONDON,2011,7,B,60,25.2,3
22713,CARD I LOVE LONDON,2011,8,B,75,32.73,8
22713,CARD I LOVE LONDON,2011,9,B,72,25.92,1
22713,CARD I LOVE LONDON,2011,10,B,25,10.91,3
22713,CARD I LOVE LONDON,2011,11,B,13,5.46,2
22713,CARD I LOVE LONDON,2011,12,B,121,46.910000000000004,5
22713,CARD I LOVE LONDON,2011,13,B,125,75.94,9
22713,CARD I LOVE LONDON,2011,14,B,86,36.94,7
22713,CARD I LOVE LONDON,2011,15,B,132,51.120000000000005,5
22713,CARD I LOVE LONDON,2011,16,B,64,30.84,9
22713,CARD I LOVE LONDON,2011,17,B,36,15.120000000000001,2
22713,CARD I LOVE LONDON,2011,18,B,73,31.07,4
22713,CARD I LOVE LONDON,2011,19,B,72,30.240000000000002,6
22713,CARD I LOVE LONDON,2011,20,B,132,51.120000000000005,5
22713,CARD I LOVE LONDON,2011,21,B,293,109.38,7
22713,CARD I LOVE LONDON,2011,22,B,14,6.7,2
22713,CARD I LOVE LONDON,2011,23,B,75,37.65,6
22713,CARD I LOVE LONDON,2011,24,B,26,11.74,3
22713,CARD I LOVE LONDON,2011,25,B,40,16.8,3
22713,CARD I LOVE LONDON,2011,26,B,63,27.69,6
22713,CARD I LOVE LONDON,2011,27,B,43,20.93,6
22713,CARD I LOVE LONDON,2011,28,B,18,10.02,3
22713,CARD I LOVE LONDON,2011,29,B,13,5.87,2
22713,CARD I LOVE LONDON,2011,30,B,85,31.069999999999997,2
22713,CARD I LOVE LONDON,2011,31,B,39,17.61,3
22713,CARD I LOVE LONDON,2011,32,B,61,26.03,5
22713,CARD I LOVE LONDON,2011,33,B,12,5.04,1
22713,CARD I LOVE LONDON,2011,34,B,36,15.120000000000001,3
22713,CARD I LOVE LONDON,2011,35,B,28,13.4,5
22713,CARD I LOVE LONDON,2011,36,B,39,17.61,5
22713,CARD I LOVE LONDON,2011,37,B,108,45.36,7
22713,CARD I LOVE LONDON,2011,38,B,1,0.83,1
22713,CARD I LOVE LONDON,2011,39,B,61,26.03,6
22713,CARD I LOVE LONDON,2011,40,B,516,187.92000000000002,3
22713,CARD I LOVE LONDON,2011,41,B,13,5.87,2
22713,CARD I LOVE LONDON,2011,42,B,85,36.11,4
22713,CARD I LOVE LONDON,2011,43,B,8,2.88,1
22713,CARD I LOVE LONDON,2011,44,B,26,11.74,4
22713,CARD I LOVE LONDON,2011,45,B,30,15.06,4
22713,CARD I LOVE LONDON,2011,46,B,27,12.57,3
22713,CARD I LOVE LONDON,2011,47,B,39,17.61,5
22713,CARD I LOVE LONDON,2011,48,B,24,10.08,2
22713,CARD I LOVE LONDON,2011,49,B,39,17.61,6
22714,CARD BIRTHDAY COWBOY,2010,48,B,24,10.08,2
22714,CARD BIRTHDAY COWBOY,2010,49,B,15,7.59,4
22714,CARD BIRTHDAY COWBOY,2010,50,B,2,1.7,2
22714,CARD BIRTHDAY COWBOY,2010,51,B,15,7.59,3
22714,CARD BIRTHDAY COWBOY,2011,1,B,17,9.29,3
22714,CARD BIRTHDAY COWBOY,2011,2,B,72,25.92,1
22714,CARD BIRTHDAY COWBOY,2011,3,B,256,96.2,9
22714,CARD BIRTHDAY COWBOY,2011,4,B,51,22.65,6
22714,CARD BIRTHDAY COWBOY,2011,5,B,24,10.08,2
22714,CARD BIRTHDAY COWBOY,2011,6,B,84,30.96,2
22714,CARD BIRTHDAY COWBOY,2011,7,B,24,10.08,2
22714,CARD BIRTHDAY COWBOY,2011,8,B,136,54.44,8
22714,CARD BIRTHDAY COWBOY,2011,9,B,180,66.96000000000001,4
22714,CARD BIRTHDAY COWBOY,2011,10,B,24,10.08,2
22714,CARD BIRTHDAY COWBOY,2011,12,B,36,15.120000000000001,3
22714,CARD BIRTHDAY COWBOY,2011,13,B,193,72.83,5
22714,CARD BIRTHDAY COWBOY,2011,14,B,1,0.83,1
22714,CARD BIRTHDAY COWBOY,2011,15,B,193,76.74,11
22714,CARD BIRTHDAY COWBOY,2011,16,B,19,10.85,5
22714,CARD BIRTHDAY COWBOY,2011,17,B,24,10.08,2
22714,CARD BIRTHDAY COWBOY,2011,18,B,5,3.7399999999999998,4
22714,CARD BIRTHDAY COWBOY,2011,19,B,109,46.19,8
22714,CARD BIRTHDAY COWBOY,2011,20,B,108,41.04,4
22714,CARD BIRTHDAY COWBOY,2011,21,B,51,23.47,7
22714,CARD BIRTHDAY COWBOY,2011,22,B,14,6.7,3
22714,CARD BIRTHDAY COWBOY,2011,23,B,49,20.990000000000002,4
22714,CARD BIRTHDAY COWBOY,2011,24,B,169,67.07000000000001,9
22714,CARD BIRTHDAY COWBOY,2011,25,B,84,35.28,6
22714,CARD BIRTHDAY COWBOY,2011,26,B,72,30.240000000000002,5
22714,CARD BIRTHDAY COWBOY,2011,27,B,25,10.91,3
22714,CARD BIRTHDAY COWBOY,2011,28,B,87,37.769999999999996,8
22714,CARD BIRTHDAY COWBOY,2011,29,B,39,17.61,4
22714,CARD BIRTHDAY COWBOY,2011,30,B,50,21.82,6
22714,CARD BIRTHDAY COWBOY,2011,31,B,48,20.16,4
22714,CARD BIRTHDAY COWBOY,2011,32,B,13,5.87,2
22714,CARD BIRTHDAY COWBOY,2011,33,B,12,5.04,1
22714,CARD BIRTHDAY COWBOY,2011,34,B,12,5.04,1
22714,CARD BIRTHDAY COWBOY,2011,35,B,13,5.87,2
22714,CARD BIRTHDAY COWBOY,2011,36,B,51,22.65,6
22714,CARD BIRTHDAY COWBOY,2011,37,B,50,21.82,6
22714,CARD BIRTHDAY COWBOY,2011,38,B,15,7.529999999999999,3
22714,CARD BIRTHDAY COWBOY,2011,39,B,73,31.07,7
22714,CARD BIRTHDAY COWBOY,2011,40,B,24,10.08,2
22714,CARD BIRTHDAY COWBOY,2011,41,B,36,15.120000000000001,3
22714,CARD BIRTHDAY COWBOY,2011,42,B,144,56.160000000000004,5
22714,CARD BIRTHDAY COWBOY,2011,43,B,50,21.82,4
22714,CARD BIRTHDAY COWBOY,2011,44,B,39,17.61,4
22714,CARD BIRTHDAY COWBOY,2011,45,B,519,190.85,7
22714,CARD BIRTHDAY COWBOY,2011,46,B,43,20.93,7
22714,CARD BIRTHDAY COWBOY,2011,47,B,48,22.62,6
22714,CARD BIRTHDAY COWBOY,2011,48,B,15,7.53,2
22714,CARD BIRTHDAY COWBOY,2011,49,B,30,15.06,5
22715,CARD WEDDING DAY,2010,49,C,2,1.7,2
22715,CARD WEDDING DAY,2011,1,C,27,12.629999999999999,5
22715,CARD WEDDING DAY,2011,2,C,108,41.040000000000006,4
22715,CARD WEDDING DAY,2011,3,C,29,14.23,6
22715,CARD WEDDING DAY,2011,4,C,24,10.08,2
22715,CARD WEDDING DAY,2011,5,C,25,10.91,2
22715,CARD WEDDING DAY,2011,7,C,60,25.2,3
22715,CARD WEDDING DAY,2011,8,C,36,15.120000000000001,3
22715,CARD WEDDING DAY,2011,9,C,181,67.79,5
22715,CARD WEDDING DAY,2011,10,C,37,15.95,4
22715,CARD WEDDING DAY,2011,11,C,1,0.83,1
22715,CARD WEDDING DAY,2011,12,C,1,0.83,1
22715,CARD WEDDING DAY,2011,13,C,24,10.08,2
22715,CARD WEDDING DAY,2011,14,C,36,15.120000000000001,3
22715,CARD WEDDING DAY,2011,15,C,48,20.16,4
22715,CARD WEDDING DAY,2011,16,C,25,10.91,3
22715,CARD WEDDING DAY,2011,18,C,38,16.779999999999998,4
22715,CARD WEDDING DAY,2011,19,C,13,5.87,2
22715,CARD WEDDING DAY,2011,20,C,51,22.65,6
22715,CARD WEDDING DAY,2011,21,C,1,0.83,1
22715,CARD WEDDING DAY,2011,23,C,72,30.240000000000002,5
22715,CARD WEDDING DAY,2011,24,C,49,20.990000000000002,4
22715,CARD WEDDING DAY,2011,25,C,36,15.120000000000001,3
22715,CARD WEDDING DAY,2011,26,C,37,15.95,4
22715,CARD WEDDING DAY,2011,27,C,1,0.83,1
22715,CARD WEDDING DAY,2011,28,C,36,15.120000000000001,3
22715,CARD WEDDING DAY,2011,29,C,28,13.4,4
22715,CARD WEDDING DAY,2011,30,C,84,35.28,6
22715,CARD WEDDING DAY,2011,31,C,13,5.46,2
22715,CARD WEDDING DAY,2011,32,C,14,6.7,2
22715,CARD WEDDING DAY,2011,33,C,48,20.16,4
22715,CARD WEDDING DAY,2011,34,C,84,35.28,7
22715,CARD WEDDING DAY,2011,35,C,25,10.91,3
22715,CARD WEDDING DAY,2011,36,C,51,22.65,7
22715,CARD WEDDING DAY,2011,37,C,108,41.04,4
22715,CARD WEDDING DAY,2011,38,C,24,10.08,2
22715,CARD WEDDING DAY,2011,39,C,12,5.04,1
22715,CARD WEDDING DAY,2011,40,C,24,10.08,2
22715,CARD WEDDING DAY,2011,41,C,12,5.04,1
22715,CARD WEDDING DAY,2011,43,C,12,5.04,1
22715,CARD WEDDING DAY,2011,47,C,6,2.52,1
22716,CARD CIRCUS PARADE,2010,48,B,49,20.58,5
22716,CARD CIRCUS PARADE,2010,49,B,65,29.45,9
22716,CARD CIRCUS PARADE,2010,50,B,37,15.97,3
22716,CARD CIRCUS PARADE,2010,51,B,12,5.04,1
22716,CARD CIRCUS PARADE,2011,1,B,62,26.9,7
22716,CARD CIRCUS PARADE,2011,2,B,38,16.8,5
22716,CARD CIRCUS PARADE,2011,3,B,98,37.660000000000004,5
22716,CARD CIRCUS PARADE,2011,4,B,77,34.39,9
22716,CARD CIRCUS PARADE,2011,5,B,84,30.96,2
22716,CARD CIRCUS PARADE,2011,7,B,194,73.66,6
22716,CARD CIRCUS PARADE,2011,8,B,110,47.02,10
22716,CARD CIRCUS PARADE,2011,9,B,25,10.91,3
22716,CARD CIRCUS PARADE,2011,10,B,27,12.57,4
22716,CARD CIRCUS PARADE,2011,11,B,50,21.82,6
22716,CARD CIRCUS PARADE,2011,12,B,84,35.28,6
22716,CARD CIRCUS PARADE,2011,13,B,60,25.2,4
22716,CARD CIRCUS PARADE,2011,14,B,49,20.99,5
22716,CARD CIRCUS PARADE,2011,15,B,132,55.44,10
22716,CARD CIRCUS PARADE,2011,16,B,57,27.630000000000003,8
22716,CARD CIRCUS PARADE,2011,17,B,37,15.95,3
22716,CARD CIRCUS PARADE,2011,18,B,14,6.7,3
22716,CARD CIRCUS PARADE,2011,19,B,110,47.02,10
22716,CARD CIRCUS PARADE,2011,20,B,60,25.2,5
22716,CARD CIRCUS PARADE,2011,21,B,49,20.99,5
22716,CARD CIRCUS PARADE,2011,22,B,48,20.16,4
22716,CARD CIRCUS PARADE,2011,23,B,84,35.28,6
22716,CARD CIRCUS PARADE,2011,24,B,63,27.69,7
22716,CARD CIRCUS PARADE,2011,25,B,49,20.58,5
22716,CARD CIRCUS PARADE,2011,26,B,62,26.86,7
22716,CARD CIRCUS PARADE,2011,27,B,61,26.03,6
22716,CARD CIRCUS PARADE,2011,28,B,50,21.82,5
22716,CARD CIRCUS PARADE,2011,29,B,56,26.8,7
22716,CARD CIRCUS PARADE,2011,30,B,63,27.69,7
22716,CARD CIRCUS PARADE,2011,31,B,38,16.78,4
22716,CARD CIRCUS PARADE,2011,32,B,109,41.870000000000005,5
22716,CARD CIRCUS PARADE,2011,33,B,36,15.120000000000001,3
22716,CARD CIRCUS PARADE,2011,34,B,60,25.2,5
22716,CARD CIRCUS PARADE,2011,35,B,37,15.95,4
22716,CARD CIRCUS PARADE,2011,36,B,13,5.87,2
22716,CARD CIRCUS PARADE,2011,37,B,133,56.27,11
22716,CARD CIRCUS PARADE,2011,38,B,60,25.2,3
22716,CARD CIRCUS PARADE,2011,39,B,78,35.22,9
22716,CARD CIRCUS PARADE,2011,40,B,48,20.16,3
22716,CARD CIRCUS PARADE,2011,41,B,62,26.86,6
22716,CARD CIRCUS PARADE,2011,42,B,144,56.160000000000004,5
22716,CARD CIRCUS PARADE,2011,43,B,74,31.9,8
22716,CARD CIRCUS PARADE,2011,44,B,25,10.91,2
22716,CARD CIRCUS PARADE,2011,45,B,14,6.7,3
22716,CARD CIRCUS PARADE,2011,46,B,29,14.23,7
22716,CARD CIRCUS PARADE,2011,47,B,38,16.78,5
22716,CARD CIRCUS PARADE,2011,48,B,29,14.23,6
22716,CARD CIRCUS PARADE,2011,49,B,70,33.5,9
22717,CARD DOG AND BALL,2010,48,C,25,10.93,3
22717,CARD DOG AND BALL,2010,49,C,2,1.7,2
22717,CARD DOG AND BALL,2010,50,C,15,7.59,4
22717,CARD DOG AND BALL,2011,1,C,49,21.009999999999998,5
22717,CARD DOG AND BALL,2011,2,C,49,20.990000000000002,4
22717,CARD DOG AND BALL,2011,3,C,34,15.1,4
22717,CARD DOG AND BALL,2011,4,C,12,5.04,1
22717,CARD DOG AND BALL,2011,6,C,1,0.83,1
22717,CARD DOG AND BALL,2011,7,C,11,5.03,2
22717,CARD DOG AND BALL,2011,8,C,24,10.08,2
22717,CARD DOG AND BALL,2011,9,C,14,6.7,3
22717,CARD DOG AND BALL,2011,10,C,13,5.87,2
22717,CARD DOG AND BALL,2011,11,C,87,33.45,4
22717,CARD DOG AND BALL,2011,12,C,12,5.04,1
22717,CARD DOG AND BALL,2011,13,C,36,15.120000000000001,3
22717,CARD DOG AND BALL,2011,14,C,12,5.04,1
22717,CARD DOG AND BALL,2011,15,C,48,20.16,4
22717,CARD DOG AND BALL,2011,16,C,26,11.74,4
22717,CARD DOG AND BALL,2011,17,C,2,1.66,1
22717,CARD DOG AND BALL,2011,18,C,1,0.83,1
22717,CARD DOG AND BALL,2011,19,C,48,20.16,4
22717,CARD DOG AND BALL,2011,20,C,14,6.7,2
22717,CARD DOG AND BALL,2011,21,C,48,20.16,4
22717,CARD DOG AND BALL,2011,23,C,12,5.04,1
22717,CARD DOG AND BALL,2011,24,C,38,16.78,4
22717,CARD DOG AND BALL,2011,25,C,12,5.04,1
22717,CARD DOG AND BALL,2011,26,C,25,10.91,3
22717,CARD DOG AND BALL,2011,27,C,4,3.3200000000000003,2
22717,CARD DOG AND BALL,2011,28,C,24,10.08,2
22717,CARD DOG AND BALL,2011,29,C,64,28.11,7
22717,CARD DOG AND BALL,2011,30,C,36,15.120000000000001,3
22717,CARD DOG AND BALL,2011,31,C,12,5.04,1
22717,CARD DOG AND BALL,2011,32,C,12,5.04,1
22717,CARD DOG AND BALL,2011,33,C,48,20.16,4
22717,CARD DOG AND BALL,2011,34,C,72,30.240000000000002,6
22717,CARD DOG AND BALL,2011,35,C,25,10.91,2
22717,CARD DOG AND BALL,2011,36,C,25,10.91,3
22717,CARD DOG AND BALL,2011,37,C,42,20.1,4
22717,CARD DOG AND BALL,2011,38,C,24,10.08,2
22717,CARD DOG AND BALL,2011,39,C,30,15.06,5
22717,CARD DOG AND BALL,2011,40,C,1,0.83,1
22717,CARD DOG AND BALL,2011,41,C,48,20.16,3
22717,CARD DOG AND BALL,2011,43,C,1,0.83,1
22717,CARD DOG AND BALL,2011,44,C,25,10.91,2
22717,CARD DOG AND BALL,2011,45,C,37,15.95,4
22717,CARD DOG AND BALL,2011,46,C,1,0.83,1
22717,CARD DOG AND BALL,2011,47,C,13,5.87,2
22717,CARD DOG AND BALL,2011,48,C,12,5.04,1
22717,CARD DOG AND BALL,2011,49,C,3,2.4899999999999998,3
22718,CARD CAT AND TREE,2010,48,C,36,15.120000000000001,2
22718,CARD CAT AND TREE,2010,49,C,98,37.7,3
22718,CARD CAT AND TREE,2010,50,C,37,15.969999999999999,3
22718,CARD CAT AND TREE,2010,51,C,2,1.7,2
22718,CARD CAT AND TREE,2011,1,C,51,22.71,6
22718,CARD CAT AND TREE,2011,2,C,76,33.64,6
22718,CARD CAT AND TREE,2011,3,C,15,7.529999999999999,4
22718,CARD CAT AND TREE,2011,4,C,29,14.23,4
22718,CARD CAT AND TREE,2011,5,C,24,10.08,2
22718,CARD CAT AND TREE,2011,6,C,1,0.83,1
22718,CARD CAT AND TREE,2011,7,C,38,16.78,4
22718,CARD CAT AND TREE,2011,8,C,74,31.9,6
22718,CARD CAT AND TREE,2011,9,C,16,8.36,4
22718,CARD CAT AND TREE,2011,10,C,17,9.19,4
22718,CARD CAT AND TREE,2011,11,C,112,44.36,7
22718,CARD CAT AND TREE,2011,12,C,36,15.120000000000001,3
22718,CARD CAT AND TREE,2011,13,C,62,26.86,6
22718,CARD CAT AND TREE,2011,14,C,12,5.04,1
22718,CARD CAT AND TREE,2011,15,C,12,5.04,1
22718,CARD CAT AND TREE,2011,16,C,13,5.87,2
22718,CARD CAT AND TREE,2011,17,C,2,1.66,2
22718,CARD CAT AND TREE,2011,18,C,4,3.32,2
22718,CARD CAT AND TREE,2011,19,C,73,31.07,7
22718,CARD CAT AND TREE,2011,20,C,72,30.240000000000002,5
22718,CARD CAT AND TREE,2011,21,C,2,1.66,2
22718,CARD CAT AND TREE,2011,22,C,2,1.66,1
22718,CARD CAT AND TREE,2011,23,C,24,10.08,2
22718,CARD CAT AND TREE,2011,24,C,24,10.08,2
22718,CARD CAT AND TREE,2011,25,C,25,10.91,3
22718,CARD CAT AND TREE,2011,26,C,49,20.990000000000002,4
22718,CARD CAT AND TREE,2011,27,C,3,2.4899999999999998,3
22718,CARD CAT AND TREE,2011,28,C,28,13.4,5
22718,CARD CAT AND TREE,2011,29,C,6,4.98,3
22718,CARD CAT AND TREE,2011,30,C,12,5.04,1
22718,CARD CAT AND TREE,2011,31,C,36,15.120000000000001,3
22718,CARD CAT AND TREE,2011,32,C,25,10.91,3
22718,CARD CAT AND TREE,2011,33,C,24,10.08,2
22718,CARD CAT AND TREE,2011,34,C,48,20.16,4
22718,CARD CAT AND TREE,2011,35,C,52,23.48,6
22718,CARD CAT AND TREE,2011,36,C,51,22.65,5
22718,CARD CAT AND TREE,2011,37,C,79,36.05,6
22718,CARD CAT AND TREE,2011,38,C,25,10.91,3
22718,CARD CAT AND TREE,2011,39,C,15,7.529999999999999,3
22718,CARD CAT AND TREE,2011,40,C,26,11.74,4
22718,CARD CAT AND TREE,2011,41,C,48,20.16,3
22718,CARD CAT AND TREE,2011,42,C,14,6.7,2
22718,CARD CAT AND TREE,2011,44,C,55,25.97,5
22718,CARD CAT AND TREE,2011,45,C,12,5.04,1
22718,CARD CAT AND TREE,2011,46,C,12,5.04,1
22718,CARD CAT AND TREE,2011,47,C,36,15.120000000000001,3
22718,CARD CAT AND TREE,2011,49,C,12,5.04,1
22719,GUMBALL MONOCHROME COAT RACK,2010,48,B,38,41.919999999999995,3
22719,GUMBALL MONOCHROME COAT RACK,2010,49,B,13,31.369999999999997,6
22719,GUMBALL MONOCHROME COAT RACK,2010,50,B,6,13.8,2
22719,GUMBALL MONOCHROME COAT RACK,2010,51,B,11,25.09,5
22719,GUMBALL MONOCHROME COAT RACK,2011,1,B,37,40.669999999999995,2
22719,GUMBALL MONOCHROME COAT RACK,2011,2,B,44,57.89,5
22719,GUMBALL MONOCHROME COAT RACK,2011,3,B,14,32.02,9
22719,GUMBALL MONOCHROME COAT RACK,2011,4,B,3,7.38,2
22719,GUMBALL MONOCHROME COAT RACK,2011,5,B,8,19.68,5
22719,GUMBALL MONOCHROME COAT RACK,2011,6,B,9,17.3,5
22719,GUMBALL MONOCHROME COAT RACK,2011,7,B,55,68.1,4
22719,GUMBALL MONOCHROME COAT RACK,2011,8,B,80,93.58,5
22719,GUMBALL MONOCHROME COAT RACK,2011,9,B,37,40.62,2
22719,GUMBALL MONOCHROME COAT RACK,2011,10,B,6,14.76,4
22719,GUMBALL MONOCHROME COAT RACK,2011,11,B,55,82.47999999999999,10
22719,GUMBALL MONOCHROME COAT RACK,2011,12,B,32,46.05,7
22719,GUMBALL MONOCHROME COAT RACK,2011,13,B,29,68.9,11
22719,GUMBALL MONOCHROME COAT RACK,2011,14,B,36,38.16,1
22719,GUMBALL MONOCHROME COAT RACK,2011,15,B,18,37.019999999999996,8
22719,GUMBALL MONOCHROME COAT RACK,2011,16,B,18,23.71,4
22719,GUMBALL MONOCHROME COAT RACK,2011,17,B,70,92.75999999999999,8
22719,GUMBALL MONOCHROME COAT RACK,2011,19,B,1,2.46,1
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2010,50,A,194,1056.04,39
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2010,51,A,60,351.63,22
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,1,A,412,1833.1399999999999,36
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,2,A,249,1144.84,28
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,3,A,188,910.12,36
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,4,A,237,1186.27,43
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,5,A,150,738.1,38
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,6,A,125,649.39,29
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,7,A,282,1350.94,45
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,8,A,136,697.28,36
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,9,A,167,850.73,45
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,10,A,169,878.15,47
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,11,A,299,1436.21,45
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,12,A,122,598.78,30
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,13,A,88,630.64,26
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,14,A,37,212.35,17
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,15,A,7,52.169999999999995,5
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,16,A,9,62.07,7
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,17,A,2,21.58,2
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,18,A,3,14.850000000000001,2
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,19,A,8,45.44,5
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,20,A,3,14.850000000000001,3
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,22,A,3,32.37,2
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,23,A,142,669.3,21
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,24,A,421,1874.91,35
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,25,A,141,670.67,25
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,26,A,126,573.54,18
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,27,A,170,865.58,20
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,28,A,99,501.72999999999996,27
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,29,A,104,526.48,28
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,30,A,125,608.03,25
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,31,A,126,625.62,26
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,32,A,108,553.08,22
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,33,A,288,1406.4,25
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,34,A,69,353.71,24
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,35,A,70,463.29999999999995,29
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,36,A,114,571.5799999999999,26
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,37,A,100,541.72,25
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,38,A,910,4518.54,46
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,39,A,79,426.09,27
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,40,A,134,658.9,35
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,41,A,158,824.42,40
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,42,A,186,949.9,33
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,43,A,102,563.3,34
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,44,A,185,953.1899999999999,42
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,45,A,112,671.1999999999999,38
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,46,A,110,643.78,37
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,47,A,73,524.87,27
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,48,A,160,973.92,35
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011,49,A,131,876.6899999999999,27
22721,SET OF 3 CAKE TINS SKETCHBOOK,2010,50,A,25,123.75,10
22721,SET OF 3 CAKE TINS SKETCHBOOK,2010,51,A,9,50.620000000000005,5
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,1,A,15,74.25,9
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,2,A,29,161.07,10
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,3,A,40,193.34,14
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,4,A,53,262.34999999999997,10
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,5,A,33,146.55,5
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,6,A,109,472.34999999999997,6
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,7,A,13,64.35,5
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,8,A,18,89.1,9
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,9,A,11,66.13,6
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,10,A,10,49.5,4
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,11,A,19,105.72999999999999,7
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,12,A,10,67.02,6
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,13,A,17,101.66999999999999,9
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,14,A,9,56.23,3
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,15,A,35,156.45,5
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,16,A,5,30.59,4
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,17,A,7,34.65,3
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,18,A,16,79.2,5
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,19,A,40,181.2,6
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,20,A,22,108.89999999999999,6
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,21,A,6,29.7,2
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,22,A,14,69.3,5
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,23,A,12,65.24,6
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,24,A,6,29.7,3
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,25,A,6,29.7,3
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,26,A,7,34.65,3
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,27,A,44,197.4,12
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,28,A,9,39.629999999999995,5
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,29,A,49,217.75,13
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011,30,A,2,9.9,1
